rating,review
4,"I bought the built in kit to replace my kitchen aid microwave oven, which broke after 10 years service. This one is a lot higher quality and feels more high end and expensive. But the total price is cheaper than the lower quality predecessor.Usability is not that high as all other classic microwaves, still the last century technology, no blue tooth, no control from cell phone. But ver smooth to feel and operate.I believe this is the same oven as the dirt cheap Panasonic one offered at Costco, only this one has the real key/buttons compared to a flat keypad. Real key is harder to clean though, only feels more expensive, and can be more reliable than a flat control pad."
4,Great microwave heats food very well nice size inside
4,"Honestly, it's a microwave. It's just ok. It heats food, it's not terribly confusing, it's quiet, it looks ok.  It says it works as a built in but it did not include any hardware for this so maybe a game changer if that's what you're looking for. The door on ours does not open when you press the open button. It opens maybe a half inch and snags so you then must pull it open. Minor, I know but it's a pain when you have a beer in one hand and frozen hot pockets in the other and it seems like an easy thing to nail from a design standpoint... Anyway, would I buy it again? Probably not. I'd probably buy something with finger print free stainless and a door that worked but does it keep me up at night? Not really."
4,"We have been using a Cuisinart Microwave for the about 3 yrs now and I just got sick of it,  slow to heat food and ALWAYS hot and cold spots that needed several more minutes to get the food uniformly hot. This microwave is the exact opposite. the food is always equal in temperature. I don't cook in the microwave, just reheat except for red potatoes. This microwave slays the potato to the extent you would think they were baked in the oven! I gave it 4 stars because it is a little difficult to read the lettering on the controls for seniors that are having vision problems but for my purposes I only use 2 or three buttons so I have gotten used to what and where to push. So far I love it!"
4,"I had never used different power mode until I bought this microwave.  I've never really liked microwaves for things like hot pockets, spring rolls, etc.  The inside is boiling when the outside is warm.Using a lower power mode seems to solve that problem."
4,"Love the inverter auto cook button.  Can place any cold item for warm up on this cycle and it comes out hot and not over or undercooked or warm.  Unit is light weight, oven well lit.  However, the display is in need of an overhaul.  The display can barely be seen.  The numbers and cycle pad also difficult to see ( not just because I use 70 yo eyes--my grandkids say hard to see also).  So, other than the display pad, I have no complaints."
4,"This went into a space with not a hair to spare. I knew nothing about the product but since having it it's fine so far, I totally recommend it."
4,"Everything has been really great about this microwave oven soo far except the touchpad/buttons! Our last microwave had the nice old school buttons (electro-static?) that a slight touch would activate, this thing, well utilizes pressure sensitive (rubber dome type?) and by comparison you have to push quite hard in a small region in order to get response. I will be surprised if this thing last longer than a few years because of it. Secondly, the UX has an annoying quirk, when you punch in a manual duration of time and cook at the end of the time, you need to punch “add time” or “reset” in order to add more time. I don’t understand this logic, the cook cycle has ended, now I have to push another (see above) crappy button in order to add 10 more seconds to cook. I know, first world problems but really is stupid user experience design, adding more clicks/button pushes when there doesn’t need to be."
4,Easy to use once you practice a few times. Keypad very dim in unlighted room.
4,Hard to read for old people like me with not super vision. Our unit is on a work bench below eye level and must look down to see panel wording. For those who have a vision problem suggest the White unit with Black working. Was thinking of returning for a White model but return time has run out...my bad.
4,"This is the second unit we have purchased.  The previous unit had the dial/knob and buttons that sticked out a bit.  This has a smooth touchpad.  The previous unit was purchased in December 2012.  It started to shut off while running after about 3.5 yrs.  We like the functions of this unit and it also fit into a small opening in the cabinets -- plus we understood how it works!There are two minor things that are somewhat annoying at the moment:  1) The plate rattles when certain items are on it, 2) the door doesn't swing open on it's own (when you push the button in to open the door, it opens about 2/3 the way and then is stopped).  There seems to be a design in the hinge that stops the door - perhaps to prevent it from swinging wide open (which I had liked on the previous model!).I doubt that either warrant sending it back but I'm not sure if they are flaws given that we didn't experience it on the older model.  Other than that, it's a great microwave and priced well.  Reviews of microwaves lasting 10+ yrs and comparing to this aren't relevant.  The technology changes so much that it's worthwhile to upgrade -- or replace when it's no longer working!"
4,"Well it did take us a while to figure how to use this model, which is why it is only 4 stars. Once we reread about the reheat sensor instructions, we were able to really nail this function. We were putting our leftovers or other dishes in a bit too dry. If we mixed in just a little water so that the sensor could do it’s thing, all has been much better. We’ve found that if we use a cover for the food, when the sensor starts to time is usually when our food is just right. If not, it’s easy to start it going for a bit to get it to just the right temperature. Other features such as 10 second minimum times took getting used to, but it’s all fine now. Noisy as others have mentioned, but not awful. The door is a dream. Closes so easily. Fingerprints do have to be cleaned off but that’s stainless steel. Our guest room has our old microwave so everyone’s happy now."
4,"I put this on a kill-a-watt meter, it uses way more power than 1200 watts.at full power (P10) it will pull ~1895wP6 = ~1150wP7 = ~1262wP8 = ~1380wP9 = ~1600w--- so you get more power but its a pain to lower the setting every use and the display is hard to see in certain angles"
4,We have had this product for over a month in a small commercial office setting. It has performed well and heats quickly so cook times are typically less than stated on boxes. We'll see how long it holds up!
4,"I've had this microwave a few years, but after about 1 year, I noticed signs of rust appearing between the back wall of the microwave and the sides.  Rust was coming through the paint. I have no other problems with this microwave, it's worked fine since day one and I use it all the time.  I keep my oven clean, if I boil anything in it I wipe down the steam and prop the door open, and still, rust appearing.  I'm afraid to scour it and possibly remove some of the remaining coating, so I'm just living with it.  It may be a small thing, but disappointing nevertheless."
4,"the microwave works fine, but the letters are hard to read for elderly persons. the power level needs to be used, so that you can save on energy.It cooks fast so one  has to be aware of what you are cooking."
4,This microwave is nice BUT it’s way more power than I need.  I had a 750W & this is a 1200W…..big learning curve.  After several hockey-puck trials I’m very stingy with the power levels I use.The thing I like least is I  cannot see inside the microwave while cooking…..the door is too dark.
4,I was disappointed in the crumpled box. The damage to the microwave appears to be minor and in places not noticed. Have not yet used.  Is there a rule that all electronics no matter where they are from have to be punted before delivery can be made?
4,"This Panasonic's features are a huge upgrade from our older microwave.  We especially like the Inverter technology and sensor re-heat function which is easy to use and greatly improves the quality of our leftovers - no overcooking while always achieving a good temperature.  This is a versatile appliance at a reasonable price.  I'd have given it a 5-star rating except that in our kitchen the glare on the face of the microwave makes it difficult to read the clock/timer, and fingerprints are always visible unless cleaned after each usage."
4,"After unpacking this handsome microwave, we discovered it would not fit into our cupboard. The advertised external measurements do not include these plastic ""air ventilation extenders"" that Panasonic put on the back of this microwave. In an online chat, I asked if I could remove the extenders so it would fit as it was designed and described. The answer was no, because it would create a fire hazard since 3-4 inches of air circulation space is required to use this unit inside a cabinet as a built-in. That is important information so the vendor selling this microwave should add this tidbit into the description so people can make an informed decision about purchasing this unit. Luckily Amazon will accept the return."
4,"Nice looking microwave with ample power. One thing I would improve upon is the menu, specifically adding one touch menu buttons. Inverter option is plus."
4,It's good .. heats from inside out but is very noisy
4,"This is a 1200 watt microwave. This is about 10% more powerful than the standard 1100 watts used to establish cooking times for all TV dinners, so there is a risk of overcooking. Reducing this oven's power level by one step to ""9"" will bring the oven in concert with TV dinner cook times. This should be made clear to purchasers of this oven. Also, the display is a bit sparse in that it does not display power levels while cooking. The information displayed during cooking is minimally adequate. Otherwise, the oven works very well and is easy to use. The internal cooling fan is a bit loud which some might find annoying. I am well satisfied with this product."
4,"We do like this microwave. It cooks and reheats just like it is supposed to. The reheat sensor feature is nice and defrosting in a hurry is easy and convenient. What I do NOT like about it are the 2 features it DOESN'T have, and I had no idea how much I relied upon these features until we bought this unit that didn't have them. For the quick 30sec feature, you have to push the 30sec button, and then also push the start button. Why? The other feature missing is the reminding beep that something is in the microwave. I run a busy household and can't tell you how often something is forgotten inside. Of course we find it around the next meal time, but end up throwing the food away for spoilage."
4,The microwave works very well and is easy to use.  It is MUCH louder than microwaves we have had before.
4,"We've only had this NN-SN6865 Microwave oven for a few days.  First impression, the fan is LOUD.  I can hear it from all around the house.  Hopefully the trade-off will be long life because the components inside will be kept cool.  Second impression, I did not realize that there wasn't a ""Beverage"" button on the control panel.  There's no ""Beverage"" setting in the programming, none in the manual, none I could find online.  I even called Panasonic ""support"" only to be told that they could not advise me how to heat beverages.  Without a doubt, beverages (left-over coffee, forgotten tea, etc) make up a good 1/3 of my microwave use.  I ended up testing mugs of water with a timer and thermometer to determine how long to set the machine to run.  I make M/W popcorn twice a year, but my cold coffee, that's every day!  Really miss that button.  This is my second Panasonic M/W, and the first one had a beverage button, too bad the thing died after about 11 years.  Hope this one lasts at least that long."
4,Bought Panasonic from repair shop recommendation.  Unit is NOISEY.  Light is quite dim.  No 1 button operation. Seems arcaic to press 1. 0.  O.  Start.  Old microwave you just pressed 1 and it started
4,"The unit has a clean look and has been working well.  The control panel isn't backlit and the writing has low contrast so we are adding a motion control light to the cabinet to see which buttons we are pushing!  The display panel doesn't show all the information it could.  For example, the popcorn button displays options 1, 2, or 3 but could display the bag size they designate - either sm, md, lg or the number of ounces.  The automatic cooking options 1 through 14 and the defrost options require either good memorization or a handy copy of the page from the manual."
4,"Probably because of new technology; hence less insulation ????, when I heat something for 8 min. let's say, the exterior is warmer to touch than my former Panasonic, same microwave."
4,I like the quick 30 second feature.
4,"Looks good, but the buttons don't work well (I have to press more than once for it to work).I almost burned my fingers several times because the bottom of the bowl or plate is very hot.I heard this microwave is heating from the bottom up, but the ceramic bowl or plate is absorbing most of the heat, while the food on top is not hot enough."
4,"Was replacing a 15 year old microwave that still looked like new, but quit working. This Panasonic has a slippery touchpad that isn't quite sensitive enough. I have to press hard to get it to recognize my input. And also disappointed with how many ""clicks"" to get the thing running. My old microwave started using the preset controls (boiling water, one click; 30 second, one click), this one forces me to press Start after every other button (boiling water, two clicks). And if you stir half-way through, you can't add more time without pressing ""Add time"" or ""Reset"" first. And it's much louder than my old one, even the kids noticed."
4,"Large inside, power level, keep warm feature"
4,"When pressing the 30 sec button, you still have to press start. It is not automatic.  To be honest i have not read the manual completely and do not generally use microwaves for defrosting. I prefer defrosting from freezer to inside fridge a few hours or under running warm water. This microwave is quiet and heats well. Size is smaller than the last one i had, a sharp carousel. The glass trays are interchangeable... so i can use it as a replacement. I like to recycle microwave tempered glass plates as pot or pan covers or as cutting boards. I would have bought the LG if they had the 1.3 cuft size, their look is what i wanted. This one is fine for now... i hope it lasts this is the reason i bought this brand ... dependability."
4,"This unit replaced a 10-year old LG that began sparking and had to be removed.  While it does a good job (we use it mostly for heating, almost never for cooking, it is missing some features that frankly they should have thought of. To change the power you have to repeatedly hit the power button to count down to the power you want...eight times to get to 20% power. With the LG you hit Power button and then number 2 to get 20%. If you are using the kitchen timer, you can't put something in the microwave and hit the minute button to heat up something that doesn't need a timer setting as we could with the LG. you're locked out of the Microwave until the timer is done.Panasonic has a reputation for making quality products, but frankly they missed the boat on programming features which are common in even older microwaves.  No excuse for that."
4,"I chose this oven because it was promised that with the inverter technology I will no longer get cold food on a hot plate. It was a stretch. The reality is that it (maybe) distributes the heat more evenly, that's it.Nevertheless, the oven works fine for an arbitrary oven. It can be programmed to cook in stages (e.g. 1 min @ 100% then 2 min @ 50% then 5 min @ 20%)."
4,works well but a little loud
4,"The microwave itself works well, but there's a super loud fan that sounds like a jet engine that runs when being used. The beeper that indicates when it's done beeps five times and continues to beep even after the door is opened."
4,"I miss having a one push button for a quick 30 seconds to reheat coffee. Every action requires a minimum of two button pushes. Also the control panel is difficult to see once visible natural light is gone; I need my glasses and a light to shine directly on the front of the machine. Other than that, it performs its functions, tried so far, efficiently and adequately. It does seem to heat a little fast, tending to dry out frozen dinners when following package instructions, so I have learned to shave off 30 seconds from the recommended timing."
4,"We finally had to replace our 20+ year old microwave. We settled on this one because of the positive reviews. After 5 months of ownership, we are settling into some new operational features. The only drawback thus far, in our opinion, is that the interior light does not illuminate the interior very well. Otherwise, it is a good value for the purchase price."
4,Like like the size and color of the microwave.
4,Muy bonito pero el primero llego totalmente dañado lo volví a ordenar y el Segundo llego con unas pequeñas cuarteaduras en el panel de control
4,The overall performance is excellent. Custom timers and defrost appear to be fairly accurate. My biggest complaint is the lack of a lighted display panel at night. I have included pictures however the reflective surface made it hard to capture a good image. Probably similar issue at night with the non-lighted display.
4,"Like all new appliances, you just have to get used to them. After a few weeks I'm comfortable with it.  This one replaced a 27 year old one. It's a little quieter, a lot quicker, and I like the stainless steel look.  Hoping the buttons hold up. The start button gets used the most and it's a little softer than it was at the beginning. We'll see."
4,very good quality with unconventional controls. no number pad.  can’t add time after starting except in 30 sec increments.  probably too many dedicated buttons.
4,"This microwave looks very nice in my kitchen. It's a bit loud, so that's the reason for the 4 stars instead of 5. I've never had a microwave that could heat up food automatically without even having to set a time or a weight or size or anything. It does it with sensors and it does a really good job of getting it right. If you use a food cover to keep your microwave clean, it messes with the sensor reheat, and it doesn't work as well."
4,"I had been using an approximately 4 year old LG microwave, that started peeling along the 'tracks' beneath the plate. I opted to buy another microwave rather than bother with a repair (had planned to give my old one to someone else who would repair it and use for many more years to come). Read good things about Panasonic so decided to give this one a go. This one is lighter in weight than the old one (different build quality), but heats better. I will treat it with care and keep my fingers crossed that it lasts."
4,"No express buttons. Very powerful. Things boil over very quickly. Even at a lower power, doesn’t seem to make a difference. Have to use it at 30 second intervals so it doesn’t boil over."
4,"I love this beautiful microwave and it is perfect except for one little flaw that really bugs me .. the display window is not bright enough! I actually thought of returning the microwave because of that but it is perfect in so many ways that others are not, I decided to keep it."
4,I love this microwave. The design is beautiful and it fits perfectly in my kitchen. It took me a second to understand how exactly every function works. But it is definitely worth the money and the time to learn. Sometimes the sensor reheat doesn't properly reheat a dish..but 10 seconds of regular power will fix it. Overall I'm very happy with it....and it looks great!
4,"The microwave works very well. Some of the buttons are a little confusing but after reading the instructions, got the hang of it. My last Panasonic microwave lasted for over 30 years and I use it frequently which is why I bought another Panasonic."
4,It really does well on thawing frozen food and works really good on heating up things fast. But the light is pretty bad in it. Kinda makes it look cheap and it is really loud. Thank goodness it heats food fast.
5,"The owner's manual for the Stainless Steel Countertop Panasonic Microwave Oven NN-SN686S says it requires a separate electrical circuit with no other appliances sharing it.  Indeed, if sharing, the microwave can blow a circuit.I bought the Stainless Steel Countertop Panasonic Microwave Oven NN-SN686S to replace my 38-year-old Quasar Microwave purchased in 1985. Yes. We had the amazing machine that long. You can imagine that anything replacing it has a hard act to follow, yet, the Panasonic Microwave Oven is holding its own.It is very powerful, heating a full, homemade dinner of meat, starch, and vegetable on a plate covered by a glass bowl in 1.5 minutes. Two stacked plates covered with bowls fully heat in 2.5 minutes.  As a rule, I cover anything to be heated with plastic wrap or something else to prevent spattering so the interior rarely needs cleaning.  When it does, all the pieces inside disassemble and reassemble with ease.The stainless steel and glass front are fingerprint magnets.  My only complaint is that the Owners Manual suggests cleaning the exterior door with water and a soft cloth. Clearly, the author never attempted this method. No one has ever removed greasy fingerprints from stainless steel or glass with water alone.  I would appreciate more candid instructions."
5,"Unfortunately our old microwave of 25-30 yrs just died...RIP.  We are updating our kitchen but the appliances will not be in for another 4 months, 1 yr from ordering!  We had to break down and get a countertop one during this period.  This oven is BIG!  I can actually fit a large dinner plate in it.  It seems a little 'scary' at first, but once you go over the operating instructions and use it a few times, it's very easy and intuitive.  Our old microwave was SSSOOO old it had none of the functions that this model has (and also couldn't fit a dinner plate).The only down-side after using it for a month is that it is much louder as it's running and the 'beeping' is very loud but I think that may be able to be turned off.  So when I finally receive all my new appliances, this one will be stored away as a spare, just in case model...."
5,"I travel for a living which leads to unhealthy eating and bad cooking habits so I use Factor75 when I’m home for a healthier diet. Considering I’m gone a lot, my sister stops by on the Factor delivery days and puts my meals in the freezer for me (note, Factor75 is a fresh never frozen fully cooked weekly meals delivery service - not recommended to freeze.)When I return home, I simply put a frozen Factor meal into this Panasonic Inverter microwave and use sensor setting 6 for frozen meals and the meal comes out at perfect temp and quality every time. Note, if you store your Factor meals as recommended in the fridge, and do not freeze them, you can simply cook them on high for 2 minutes for perfect meals.From my experience, the sensor setting for frozen meals on this microwave is very fast. Other microwaves require you follow the typical printed heating times. Ex, cook 4 minutes remove film stir replace cook 3 minutes etc. The frozen meals time I’ve experienced with this microwave sensor setting have never taken more than 4 minutes."
5,"I had my old microwave for nearly 15 years and it still worked great, but I decided to change my color scheme in the kitchen to stainless steel apllicances. This microwave was my last new addition and I took some time researching various models, features and sizes that were compatible with my old one. I'm glad I discovered this Panasomic model. Not only does it weigh a lot less than my old one, but the dimensions were a bit smaller, yet the inside was bigger than my old one... if you can figure that out. The buttons were very easy to use and after watching some of the Amazon videos attached to it, when I first used it, it felt like second nature to me. I would definitely recommend this model to anyone looking for a new one."
5,"Meets our needs.  We don't really cook-up meals in the microwave.  It is used mainly to reheat left-overs, melt butter for cooking/baking and defrost food.  This microwave works fine for those purposes and hasn't been a problem.  It replaces a 10-year old off brand microwave that stopped working.  Great replacement!"
5,"My last microwave was 20 years old when I replaced it with this one and I am impressed with the streamlined look of this and the sensor reheat button that seems to read my mind to know exactly how warm I want my leftovers! I do wish the cord was about a foot longer, but that is a minor issue."
5,Replaced an 8 year old Sharp microwave that started arcing inside.  I know that electronic devices fails from power surges so the sharp microwave was understandable.This Panasonic model NN-SN67K meets all our needs.
5,"works great, matches our other stainless steel appliances, and runs quietly.  I'd definitely purchase again."
5,Very nice and simple microwave.
5,"Awesome microwave.  Quiet, powerful, fast, and balance cooking through out the food. I would buy one with the same specs and brand.  Paid a little more, but it was worth it!"
5,Great counter top microwave.  Looks good and works well.  Quiet.  I'm very satisfied.
5,"Works great and heats up dishes uniformly.  Another plus is that it is very quiet.  One of the other things that bothered me with my Cuisinart (my last microwave, is that the lighting inside was not adequate for me to see where the cooking was at.  This Panasonic has great lighting and everything is visible.  Very easy to clean.  I am really pleased with my purchase!"
5,"Pretty intuitive and carefree once you reprogram yourself as to button location and function. Other people seem to use the microwave for more than defrosting and/or warming up a cup of coffee so that may be why a few dissatisfied folks, but in our view it performs perfectly well after the past two or three months and we'll see how it works out long term. Meanwhile no complaints. Bought it for the name brand.Installed with the surround, which was somewhat easy given my dimensions of the original microwave (a Kitchenaid, lasted 22 years) and the cutoff was close dimensionally, so do make sure you understand your dimensions and follow the directions if you are at least semi-skilled with tools and measuring for the microwave itself and the surrounds clips to align. Not including a pic since it looks exactly as others previously sent in."
5,"...now on my 3rd.  No-nonsense wattage to nuke leftovers, re-heat pizza and make  great popcorn.  Plus it is super-easy to use right out the box.  That is a huge bonus.  It came with an Owner's Manual, but you won't need it. I already know you're not supposed to use it to dry clothes."
5,This item is exactly as described. It’s much better than my old Whirlpool.
5,"We had a 25 year old Panasonic 1100 watt that was still going strong, but reheating leftovers was always a challenge to get the center warm without the outside edged begin scorching hot.  Figured it was time to try out a new microwave and this microwave is much better at evenly heating up leftovers.  So far, it works great with reheating leftovers and making popcorn.  The popcorn settings are perfect for the two size settings we’ve tried.  My only nitpick is that the stainless button to open the microwave shows fingerprints way too easily.  That is a high contact area that should have a fingerprint-free panel installed."
5,We have one of these at work that gets a lot of use.Expect a long life from this one with the lighter use in the home.
5,"The size is perfect for my larger plates or casseroles. Only drawback is no preset cook times for 1 minute, 2 minutes etc. There is a 30-second button that you can keep pressing to get up to however many minutes you need. Just thought something this expensive would have the preset cook times preprogrammed. Overall a great microwave. Nice looking and reheating is pretty even."
5,This cooks more evenly than a standard Microwave and large capacity.
5,"I replaced a 25 year old Panasonic with this Panasonic (hopefully this one will last as long).  I read the other reviews and here’s what I found:  it’s all about perspective.  This microwave works well.  The interior light is fine, bright enough for me to check on my food without opening door.  Button response is same as my old one, so no issues for me.  That muscle memory thing someone mentioned is real though so there might be a learning curve for some.  As for the person who charred the door from microwaving nothing for 1 minute - shame on you, you should know better.  The lack of an express button without having to press start might be an issue for some, but my old one was the same so I’m okay without one.  The issue with how to add extra time is a non issue for me as I just a reheater.  I don’t actually cook anything in my microwave, but perhaps with this new technology I might attempt it.  I went from a 900W to this 1200W, so things happen faster.  Good luck, it’s different for everyone depending on how you use it."
5,We bought this microwave almost two weeks ago. I was very impressed with the look. It has great features my favorite is the smart cook. You choose one of the items you want to cook and Smart cook knows how long it will take to cook. It has a few more great features. It is a good overall microwave and I would recommend it.
5,Easy to use and looks nice. Bought this for my office and so far so good
5,"I've been using the Panasonic Microwave Oven for a few months now, and I'm really impressed with it. It's got a strong 1200 watt power output, which means it heats food quickly and evenly. The interface is also very easy to use, with clear buttons and a large display. I especially like the Genius Sensor feature, which automatically adjusts the cooking time based on the weight of the food.Another thing I really like about this microwave is the slick design. It's black with a stainless steel finish, and it looks great on my countertop. The interior is also very spacious, so I can easily fit a large plate of food inside.Overall, I'm really happy with the Panasonic Microwave Oven. It's powerful, easy to use, and looks great. I would definitely recommend it to anyone looking for a new microwave.Here are some of the pros and cons of the Panasonic Microwave Oven:Pros:- Powerful 1200 watt power output- Easy to use interface- Genius Sensor feature- Slick design- Spacious interiorCons:- NoneOverall, I think the Panasonic Microwave Oven is a great choice for anyone looking for a powerful and easy-to-use microwave. It's got a sleek design and a spacious interior, and the Genius Sensor feature is really helpful for automatically adjusting the cooking time. If you're looking for a new microwave, I would definitely recommend checking out the Panasonic Microwave Oven."
5,"Bought this Panasonic microwave because the one I had for an eternety finally stopped working, it was a Panasonic also.  This one it's been improved because now it got light inside and also is not the boring white color inside, it is grey and I love it. Also, of course, works great 👍."
5,This microwave is easy to use! It’s indeed a plus in the kitchen!
5,"So far has worked as expected. With several colleagues using this microwave, we've had no issues."
5,"Works well.  Way more powerful than my previous microwave.  Makes crispy potatoes!  And no beeps!  The only way to silence the beep is immediately after plugging it in.  Press [Start] twice.Press [Timer (More)] to cycle between Beep on or Beep off.Press [Stop/Reset] to save setting.Otherwise, it beeps twice at five seconds remaining, then beeps five times when it’s done and keeps beeping even if you open the door.Great machine."
5,use couple weeks，so far very good，touch responsive
5,"I've read about Panasonic microwave ovens for years.  They are truly ""different"" than other microwaves, in that they use inverter technology to modulate (turn down) the microwave energy as needed to cook different types and quantities of food.  In most microwaves the power is either on full blast or off.  Panasonic microwaves turn down the power from a level ten down to a one smoothly and continuously. This greatly eliminates hot and cold spots in food, cooked and uncooked, ensuring that everything is done evenly and to near perfection.  I use mine for popcorn, and it cooks it to perfection with its pre-programmed popcorn button.  This unit has a sensor that monitors both heat and the humidity given off by food so that its computer knows exactly where everything is at during the cooking process.  A list of pre-programmed selections are printed right inside the door, so there's no hunting for the manual to tell the unit what you're cooking.  It has a novel keypad, in that there are actual ""real"" buttons, with a tactile feel rather than the plastic pads that most microwaves have, that often become troublesome as the unit ages.  Also, there are only three buttons for entering the coooking time, a 10 second button, a one minute button, and a 10 minute button.  If you want 20 seconds, you press the 10 second button twice, if you want 30 minutes, you press the 10 minute button 3 times, and so on.  At first this took some getting used to, but I've gotten to like it very much.  This frees up space on the keypad for other presets which are very helpful.  This brings me to my only complaint.  The labeling of the keypad is in VERY small print, and because it is black letters printed on a silver background, it makes it quite hard to read without turning on a bright light.  I am so pleased with everything else on this microwave, I've learned to work around this issue.Physically, this unit is much smaller than my previous unit, but it is still plenty big for everything I want to cook. The upside is that it takes up much less room but still cooks at a full 1200 watts, which is the maximum allowed for a household microwave oven. The interior is finished with a charcoal color, which unlike white, shows almost nothing, so it looks clean all the time.  I have to remind myself to clean the inside, because nothing shows.  It also has an interior LED lamp, which could be a little brighter, but does illuminate the interior well, and should last the life of the microwave.  I've purchased some microwave accessories (available here on Amazon), a small grill for making paninis, grilling steaks or hamburgers, and even hot dogs, and a roaster that does everything from steaming vegetables to poached eggs, baking muffins, chicken, and they work great in this microwave.  All in all I would highly recommend this microwave to anyone looking for a compact high power unit that does a great job on anything you would ever think of cooking in a microwave, and even things you normally wouldn't."
5,"Excellent products, durable. The last one went 15 years. This one is very nice looking and more powerful. Very nice"
5,"Very pleased with this microwave!  1200 watts strong it will cook and defrost quickly and the Sensor cook numbers are very easy to view once you open the microwave door and allows for perfect cooking of many foods!  Looks very nice in the kitchen, highly recommend!"
5,My New Panasonic Microwave Oven was Easy to set up and Large Print User Manual was Easy to zzzzzzzzread and made It easy to configure and use right out of the box. I Recomed it.
5,Really love the wattage and size
5,It looks good and works great.
5,"Great value - read the manual, or you will never figure out how it works."
5,"I was widowed last year and no longer wanted or needed  a 2 cu.ft. microwave that took a large amount of counter space and was too big for my dedicated microwave shelf.There is a small learning curve as to be expected when changing manufacturers of a specific type of product. The size is sufficient to hold a large dinner plate and my even larger round prep board. The size and power should be perfect for even a 4 person household. Though I haven’t owned for very long, so far, I’m pleased with my purchase."
5,Does it's job!  Mostly used to warm up foods. Haven't cooked anything in it yet.
5,"thank you,great microwave."
5,"I am really loving this microwave. The turbo defrost works great for me. Yes, it does slightly heat up portions of the food that you're defrosting, but not a big deal if you remember to keep turning it.The buttons can be a little squirrely but I'm not a type A so it's fine.My only issue was that the stainless steel surface showed every touch and fingerprint around the door and push button. I solved that problem by buying a sheet of clear plastic adhesive. You can't even tell it's there and it works great.The biggest issue for me will be if it works long term. For me that will be at least 10 years. I know that is a lot to ask nowadays, but my last microwave lasted almost 30 years. If it goes TU before then, I will update my review."
5,"Over 36 years, we have only owned (now) 3 microwaves.  This one is the newer version of our last one, which served us well over many years.  Upgrades were a quieter closing door and a larger button to pop the door open.  It is basic (most frills are unnecessary on a microwave), cleans easily with the removable rotation plate, reasonably priced, and well-made."
5,Easy to operate and cooks food quickly
5,Works fantastic
5,Nice comes with the Genius system and provides 15 or so built-in food selections for specific foods. Plus you have a 30 second add if needed. Overall best Microwave I have ever owned.
5,"This is a very nice microwave.  It replaces one that served us well for a very long time but which started struggling to get foods fully cooked on a consistent basis.  This Panasonic is quite a step up in that it uses ""inverter technology"" to heat/cook your food much more evenly and in less time.  Be careful with it until you get it figured out, it will smoke a potato!  A great looking stainless steel microwave that is easy to use and really works well, I recommend if it's time to replace yours."
5,"Been in use for a month without problems.  It's VERY powerful, so watch the cooking time you set.  Highly recommended."
5,"It has a nice, sleek, shiny, and reflective look to it. It's working fine. However, we did just buy it, and so only time will tell how it holds up.I chose this Panasonic model because of a Toshiba kicking the bucket after only 2 years and 10 months. I've read that a good microwave should supposedly last 7 - 10 years. I'm expecting at least 7 years from this, and if it doesn't meet that limit, then I will update my review as I did for my past microwave."
5,Had this brand for 23 years until turntable motor broke down. Now this new one is expected to last that long or longer
5,Smaller than i expected but is very powerful heats for in no time. A bit pricey.
5,After frustration to find good microwave a friend said I should get one with an inverter. This one is great! Just a touch bigger than my old one but slim enough and has a bigger inside.
5,Arrived is perfect shape.  Very pleased with unit.
5,"I had a larger model of this type Panasonic microwave and it was the best one I ever had, lasted for 15 years or more with heavy use.  I read the reviews but went ahead and bought one which had a September 2022 manufacture date. It worked 5 times then gave the H97 error code.  Thanks to Amazon's policy I was able to exchange it quickly and received a replacement which had a November 2022 manufacture date.  I have had countless Panasonic products besides a microwave and have never had an issue with any.  I called the Panasonic customer service and asked them if they were any quality control issues.  They were prompt and courteous but stonewalled on that as expected and said to send it for repair.  So far the replacement is working well.  The functions do take getting used to and if the power goes off you have to jump through hoops to reboot but not big issues for me.  It has plenty of power."
5,"The media could not be loaded.Love my new Panasonic Microwave!!!  Easy to program, cooks thoroughly and food is very tasty.  My old Panasonic lasted for30 plus years.  Great value!Nancy Kerr"
5,"Love this microwave, the defrost is excellent"
5,Replaced my old (at least 20 yrs.) Panasonic inverter that I loved.  This one is smaller but still quite capable.
5,"This was the second of these microwaves we had. The first one died of old age, and this one worked great up until yesterday (3 years).In the middle of the night while we were sleeping, the glass on the door shattered. We have no idea if this started as a small crack that we couldn't see, was spontaneous, or was the result of something external (a randomly floating object or angry ghost? Doesn't seem likely, but we were asleep, so there's no telling).Because the microwave worked perfectly until then and we can't be sure about the cause of the shattering, I'm leaving it at 5 stars for now, but I still wanted to add this to the review in case this is a recurring problem."
5,"My old microwave was 1 kw and the difference in power is noticeable. Dimensions are only a trifle bigger. I've seen complaints about the noise level, but I haven't noticed anything. I haven't had a chance to try the smooth reduced power operation, and maybe never will, except for defrosting. If it's possible to cook fish, I'd say that Panasonic have achieved something really useful!"
